INFO 2022-10-14 11:41:54 (2583038) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Nested_json_dict_addingto couln_for_loop.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583038) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Nested_json_dict_addingto couln_for_loop.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583077) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Nested_json_dict_addingto couln_for_loop.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583077) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\Nested_json_dict_addingto couln_for_loop.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder
INFO 2022-10-14 11:41:54 (2583093) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583093) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583107) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\023-A-DOG-ON-A-LOG-Free-Childrens-Book-By-Monkey-Pen.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583107) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\023-A-DOG-ON-A-LOG-Free-Childrens-Book-By-Monkey-Pen.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583146) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\023-A-DOG-ON-A-LOG-Free-Childrens-Book-By-Monkey-Pen.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583146) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\023-A-DOG-ON-A-LOG-Free-Childrens-Book-By-Monkey-Pen.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583162) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\certificates-B2 Degree,ZAB.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583162) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\certificates-B2 Degree,ZAB.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583189) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\certificates-B2 Degree,ZAB.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583189) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\certificates-B2 Degree,ZAB.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583203) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Gesamtfragenkatalog_BAMF.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583203) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Gesamtfragenkatalog_BAMF.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583228) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Gesamtfragenkatalog_BAMF.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583228) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Gesamtfragenkatalog_BAMF.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583250) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583250) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583274) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583274) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:41:54 (2583290) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test
INFO 2022-10-14 11:41:54 (2583290) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test
